author,author_type,url,location,deal_type,accommodation_type,floor,floors_count,rooms_count,total_meters,price_per_month,commissions,price,district,street,house_number,underground,residential_complex
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298367854/,Москва,sale,flat,3,5,3,112.0,-1,0,85000000,Хамовники,Комсомольский проспект,42С2,Спортивная,Clerkenwell House
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/290884000/,Москва,sale,flat,3,24,3,107.6,-1,0,77000000,Беговой,Верхняя ,20к1,Белорусская,Суббота
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/293377423/,Москва,sale,flat,4,12,3,146.0,-1,0,106500000,Фасадный дом в е Замоскворечья3-комн. квартира,146 м²,,,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/288099221/,Москва,sale,flat,3,4,3,188.5,-1,0,175000000,Тверской,Дегтярный переулок,15к1,Пушкинская,
Монолит Столица,real_estate_agent,https://www.cian.ru/sale/flat/297836991/,Москва,sale,flat,6,9,3,59.6,-1,0,16500000,Тимирязевский,Дмитровское шоссе,43К1,Петровско-Разумовская,
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/297827504/,Москва,sale,flat,4,8,3,133.8,-1,0,150000000,Красносельский,Милютинский переулок,3,Лубянка,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/300285745/,Москва,sale,flat,2,6,3,151.3,-1,0,300000000,Хамовники, Плющиха,37,Киевская,Клубный дом Bunin
HOUSE MALL - Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300788449/,Москва,sale,flat,16,22,3,84.0,-1,0,47000000,Свиблово,Сельскохозяйственная ,38к2,Ботанический сад,LIFE-Ботанический сад
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/289628414/,Москва,sale,flat,7,7,3,132.1,-1,0,85000000,Арбат,Новинский бульвар,28/35С1,Баррикадная,
Isaev Estate,real_estate_agent,https://www.cian.ru/sale/flat/297726624/,Москва,sale,flat,15,32,3,70.0,-1,0,34650000,Бутырский, Руставели,16к2,Бутырская,Руставели 14
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/298956116/,Москва,sale,flat,2,5,3,88.0,-1,0,67500000,Замоскворечье, Малая Ордынка,5/6С2-3,Третьяковская,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/293623280/,Москва,sale,flat,16,30,3,130.0,-1,0,62000000,Сокол, Врубеля,8,Панфиловская,Поселок художников
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/292653563/,Москва,sale,flat,3,4,3,110.4,-1,0,97850000,Тверской, Фадеева,4А,Новослободская,Итальянский Квартал
Метриум-Премиум Городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/290778903/,Москва,sale,flat,24,44,3,69.0,-1,0,31700000,Пресненский,Ходынская ,2,Улица 1905 года,Пресня Сити
Kalinka Group,real_estate_agent,https://www.cian.ru/sale/flat/297313101/,Москва,sale,flat,3,21,3,92.2,-1,0,94966000,Пресненский,2-я Звенигородская ,14,Улица 1905 года,Lucky
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/295092045/,Москва,sale,flat,22,22,3,127.6,-1,0,61248000,Якиманка,Мытная ,40к1,Серпуховская,Sky House
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301677087/,Москва,sale,flat,7,16,3,49.4,-1,0,18000000,Бибирево, Коненкова,19Г,Бибирево,
Vesco Realty,real_estate_agent,https://www.cian.ru/sale/flat/295092037/,Москва,sale,flat,22,22,3,159.9,-1,0,76752000,Якиманка,Мытная ,40к1,Серпуховская,Sky House
ID 107328710,realtor,https://www.cian.ru/sale/flat/297326360/,Москва,sale,flat,8,28,3,120.0,-1,0,39000000,Ховрино,Флотская ,7к2,Речной вокзал,Апарт-комплекс Флотилия
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/297419892/,Москва,sale,flat,4,17,3,152.0,-1,0,51500000,Можайский, Вересаева,13,Давыдково,
PANDA ESTATE,real_estate_agent,https://www.cian.ru/sale/flat/295856465/,Москва,sale,flat,13,28,3,96.0,-1,0,63000000,Филевский парк, Василисы Кожиной,13,Парк Победы,Квартал апартаментов Match Point
BRIGHT ESTATE - городская недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300658530/,Москва,sale,flat,9,10,3,101.1,-1,0,50500000,Таганский, Земляной Вал,48Б,Чкаловская,
MadeState,real_estate_agent,https://www.cian.ru/sale/flat/301357682/,Москва,sale,flat,11,23,3,88.4,-1,0,45000000,Рязанский,2-й Грайвороновский проезд,44к2,Стахановская,Кварталы 21/19
Показал-Продал,real_estate_agent,https://www.cian.ru/sale/flat/300381653/,Москва,sale,flat,31,39,3,70.0,-1,0,27490000,Гольяново,Амурская ,1Ак4,Черкизовская,Level Амурская
Владис,real_estate_agent,https://www.cian.ru/sale/flat/300577887/,Москва,sale,flat,4,5,3,57.6,-1,0,18000000,Войковский,Головинское шоссе,8А,Водный стадион,
Alliance Agency Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/297160307/,Москва,sale,flat,7,38,3,95.7,-1,0,36300000,Ростокино,проспект Мира,188Бк4,Ростокино,Триколор
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/291914791/,Москва,sale,flat,30,66,3,118.7,-1,0,142440000,Пресненский,Краснопресненская набережная,14Ак2,Москва-Сити,Capital Towers
Homeapp,real_estate_agent,https://www.cian.ru/sale/flat/301184664/,Москва,sale,flat,4,9,3,55.6,-1,0,17800000,Коньково,Миклухо-Маклая ,29К1,Беляево,
Intermark Real Estate,real_estate_agent,https://www.cian.ru/sale/flat/298833706/,Москва,sale,flat,70,75,3,100.0,-1,0,178000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294823138/,Москва,sale,flat,3,6,3,68.2,-1,0,109574879,Таганский, Станиславского,11,Таганская,
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300005967/,Москва,sale,flat,4,9,3,160.0,-1,0,111500000,Хамовники,Ксеньинский переулок,3,Парк Культуры,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298111075/,Москва,sale,flat,3,7,3,154.2,-1,0,292199679,Хамовники,переулок Коробейников,1,Парк Культуры,Кристалл Хаус
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298380201/,Москва,sale,flat,2,21,3,120.0,-1,0,165000000,Пресненский,2-я Черногрязская ,6к2,Улица 1905 года,RedSide
Аврора Проперти,real_estate_agent,https://www.cian.ru/sale/flat/301173440/,Москва,sale,flat,9,10,3,76.0,-1,0,35900000,Сокол,Волоколамское шоссе,10,Стрешнево,
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/275848588/,Москва,sale,flat,33,65,3,190.0,-1,0,147469525,Пресненский,набережная Пресненская,8с1,Деловой центр,Город Столиц
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/293569046/,Москва,sale,flat,31,40,3,60.0,-1,0,30500000,Даниловский,бульвар Братьев Весниных,9,ЗИЛ,ЗИЛАРТ
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298051841/,Москва,sale,flat,6,8,3,106.7,-1,0,150000000,Якиманка,Софийская набережная,34,Новокузнецкая,Софийский
BARNES International Realty,real_estate_agent,https://www.cian.ru/sale/flat/294566604/,Москва,sale,flat,7,15,3,109.8,-1,0,118706119,Дорогомилово,Студенческая ,20к1,Студенческая,
Мечты в квадрате,real_estate_agent,https://www.cian.ru/sale/flat/300504325/,Москва,sale,flat,42,42,3,100.0,-1,0,82000000,Филевский парк,Багратионовский проезд,5Ак1,Фили,Filicity
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/268525423/,Москва,sale,flat,2,7,3,186.0,-1,0,186000000,Хамовники,1-й Зачатьевский переулок,5,Кропоткинская,Новая Остоженка
OXE CAPITAL - Элитная Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/297311898/,Москва,sale,flat,2,7,3,93.4,-1,0,89900000,Арбат,Поварская ,8/1к1,Арбатская,De Luxe квартал апартаментов 
Самолет плюс,real_estate_agent,https://www.cian.ru/sale/flat/299961196/,Москва,sale,flat,3,9,3,59.0,-1,0,15000000,Южное Тушино,Походный проезд,17к1,Трикотажная,
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/296943732/,Москва,sale,flat,3,14,3,124.7,-1,0,250000000,Якиманка,Большой Толмачевский переулок,5С5,Полянка,Дом Лаврушинский
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294650824/,Москва,sale,flat,4,6,3,179.0,-1,0,245173793,Хамовники, Остоженка,11,Кропоткинская,Остоженка 11
Этажи Москва,real_estate_agent,https://www.cian.ru/sale/flat/301390250/,Москва,sale,flat,7,18,3,52.0,-1,0,17600000,, Лобановский Лес,13,Прокшино,Прокшино
Monumental Group,real_estate_agent,https://www.cian.ru/sale/flat/300006042/,Москва,sale,flat,4,6,3,145.0,-1,0,167000000,Пресненский,Большой Гнездниковский переулок,3,Пушкинская,Респект
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/298011670/,Москва,sale,flat,8,8,3,106.3,-1,0,135000000,Хамовники, Усачева,15А,Спортивная,Садовые кварталы
Бест офис на Таганской,real_estate_agent,https://www.cian.ru/sale/flat/301731787/,Москва,sale,flat,2,22,3,89.0,-1,0,16900000,Южное Бутово, Академика Понтрягина,11к3,Бунинская аллея,
Капиталъ-Недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/298057479/,Москва,sale,flat,21,22,3,106.0,-1,0,74890000,Алексеевский,Маломосковская ,14,ВДНХ,1147
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/285740105/,Москва,sale,flat,6,18,3,152.5,-1,0,100000000,Дорогомилово,Дохтуровский переулок,6,Студенческая,Кутузовский
Whitewill,real_estate_agent,https://www.cian.ru/sale/flat/289032731/,Москва,sale,flat,19,22,3,115.0,-1,0,82350000,Крылатское, Крылатские Холмы,33К3,Крылатское,Крылатские Огни
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294646337/,Москва,sale,flat,5,11,3,142.0,-1,0,230000000,Хамовники,Погодинская ,4,Фрунзенская,GRAND DELUXE на Плющихе
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/266856911/,Москва,sale,flat,14,17,3,169.5,-1,0,161000000,Тверской,4-я Тверская-Ямская ,22к2,Маяковская,
ID 221102,homeowner,https://www.cian.ru/sale/flat/296115338/,Москва,sale,flat,14,40,3,85.0,-1,0,38880000,Даниловский,бульвар Братьев Весниных,1,ЗИЛ,ЗИЛАРТ
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294650793/,Москва,sale,flat,62,77,3,111.0,-1,0,149000000,Пресненский,1-й Красногвардейский проезд,22с2,Москва-Сити,NEVA TOWERS
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/286714948/,Москва,sale,flat,8,11,3,138.6,-1,0,230107247,Хамовники, Усачева,2С3,Фрунзенская,Фьюжн парк
GRAND ESTATE - Премиальная недвижимость,real_estate_agent,https://www.cian.ru/sale/flat/300539706/,Москва,sale,flat,4,11,3,86.0,-1,0,46500000,Хамовники, Хамовнический Вал,2,Лужники,
ZAPAD REALTY - офис Маршала Жукова,real_estate_agent,https://www.cian.ru/sale/flat/298985935/,Москва,sale,flat,40,52,3,78.0,-1,0,37990000,Раменки,Мичуринский проспект,56с1,Раменки,"Небо — Небоскребы на Мичуринском, 56"
NF Group - ex-Knight Frank,real_estate_agent,https://www.cian.ru/sale/flat/294650775/,Москва,sale,flat,7,15,3,105.3,-1,0,134612740,Дорогомилово,Студенческая ,20к1,Студенческая,Студенческая 20
